clean_comp_id,comp_id,source_system,source_file,source_record_id,transaction_quarter,execution_date,commencement_date,expiration_date,lease_term_months,lease_term_text,tenant,property_name,address,city,state,market,submarket,building_id,match_status,matched_property_name,building_size_sf,transaction_sf,transaction_type,starting_rent_psf,current_rent_psf,est_starting_rent_today_psf,net_effective_rent_psf,rent_type,rent_escalation,free_rent_months,ti_value_psf,work_type,sublease,building_class,clear_height,ground_level_doors,loading_docks,year_built,year_renovated,lot_size_acres,landlord,landlord_brokerage,landlord_brokers,tenant_brokerage,tenant_brokers,industry,comments,concessions_notes,data_quality_score,duplicate_group_size,merged_sources,dashboard_include,building_profile_enrichment
COMP-01046,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-42,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-42,2023 - Q2,2023-04-06,2023-06-01,2033-03-31,118.0,,,1200 Milik St,1200 Milik St,Carteret,NJ,Northern New Jersey,Exit 12,,Unmatched to 150K master building,,,150000,New Lease,16.77,,,,NNN,Rent Bump Percent = 4.00%/1y,,1.0,,False,B,,,,,,,CenterPoint Properties,KBC Advisors,,,,,4% annual increases.,"$1ft TI, base bldg. has new LEDS, new 3,000ft office and all warehouse floors new.",11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01047,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-43,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-43,2023 - Q2,2023-04-14,2023-08-14,2028-08-13,60.0,,"PepsiCo, Inc.",680 Belleville Tpke - Pepsi Bottling Plant,680 Belleville Tpke,Kearny,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,135115,Renewal,27.5,,,,NNN,Rent Schedule:  Rent Bump Dollar =  Rent Bump Percent = 4.00%/1y Rent Bump Year =,,,,False,B,,,,,,,"Nuveen Investments, Inc.",,,,,Retail,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01049,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-45,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-45,2023 - Q2,2023-05-01,2023-09-01,2030-08-31,84.0,,"Weee, Inc.",675 Main St - Bridge West Meadowlands,675 Main St,Belleville,NJ,Northern New Jersey,Route 280/Suburban Essex,,Unmatched to 150K master building,,,125000,New Lease,25.0,,,,NNN,Rent Bump Percent = 3.50%/1y,2.0,3.0,,False,A,,,,,,,Bridge Investment Group,,,,,Retail,5K office,$3.00 above office buildout,13,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01056,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-52,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-52,2023 - Q3,2023-07-01,2023-07-17,2028-07-16,60.0,,Scentbird Inc.,401 Cottontail Ln,401 Cottontail Ln,Somerset,NJ,Northern New Jersey,Somerset,,Unmatched to 150K master building,,,99714,New Lease,18.0,,,,NNN,Rent Bump Percent = 4.00%/1y,1.0,0.0,,False,A,,,,,,,,Jones Lang LaSalle,,Cushman & Wakefield,,Retail,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01058,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-54,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-54,2023 - Q3,2023-07-01,2023-10-01,2028-09-30,60.0,,Penske Rental Leasing Logistics,2201 Cabot Blvd W,2201 Cabot Blvd W,Langhorne,,Philadelphia,Bucks County,,Unmatched to 150K master building,,,102350,Renewal,11.1,,,,NNN,Rent Bump Percent = 4.00%/1y,0.0,0.0,,False,B,,,,,,,Stag Industrial,Cushman & Wakefield,,,,Transportation,Renewal. No rent abatement. No TI.,No TI allowance. No rent abatement,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01059,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-55,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-55,2023 - Q3,2023-07-06,2023-09-01,2025-06-30,22.0,,,12 York Ave,12 York Ave,West Caldwell,NJ,Northern New Jersey,Route 280/Suburban Essex,,Unmatched to 150K master building,,,51570,New Lease,15.25,,,,NNN,Rent Bump Percent = 4.00%/1y,0.0,0.0,,False,B,,,,,,,,,,,,,"2 months free, 4% annual increases, $.50 per SF in TI's",,9,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01061,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-57,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-57,2023 - Q3,2023-07-12,2023-10-12,2030-10-11,84.0,,Amazon,7101 Milnor St - Link @ I-95,7101 Milnor St,Philadelphia,,Philadelphia,Philadelphia County,,Unmatched to 150K master building,,,251029,New Lease,15.5,,,,NNN,Rent Bump Percent = 4.00%/1y,7.0,2.0,,False,A,,,,,,,Link Logistics Real Estate,Jones Lang LaSalle,,,,Retail,,spec construction,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01063,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-59,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-59,2023 - Q3,2023-07-17,2023-09-01,2030-11-30,87.0,,GFL Environmental,1501-1525 W Blancke St - Linden Commerce Center 1,1501-1525 W Blancke St,Linden,NJ,Northern New Jersey,Linden/Elizabeth,,Unmatched to 150K master building,,,63000,New Lease,18.0,,,,NNN,Rent Bump Percent = 4.00%/1y,4.0,2.5,,False,C,,,,,,,Link Logistics Real Estate,,,,,Energy & Utilities,,,13,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01069,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-65,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-65,2023 - Q3,2023-08-21,2023-11-20,2024-12-19,13.0,,Lanter Delivering Systems,165 Shady Ln - Heritage Logistics Park - Bldg 2,165 Shady Ln,Manchester,PA,Pennsylvania I-81/78 Corridor,York County,,Unmatched to 150K master building,,,52410,Renewal,9.85,,,,Net of Electric,Rent Schedule: 9.85/12 months,0.0,0.0,,True,A,,,,,,,Ares Management,,,,,Transportation,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01071,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-67,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-67,2023 - Q3,2023-09-01,2023-10-01,2028-11-30,62.0,,Amcor Limited,2411 N Kistler Ct,2411 N Kistler Ct,Kutztown,PA,Pennsylvania I-81/78 Corridor,Lehigh County,,Unmatched to 150K master building,,,105000,New Lease,11.44,,,,NNN,Rent Bump Percent = 4.00%/1y,2.0,8.0,,False,A,,,,,,,Cabot Properties,,,,,"Manufacturing (except Pharmaceutical, Retail, and Computer Tech)",Escalations: 3.75 - 4%,Market TIA,13,2,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01078,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-75,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-75,2023 - Q4,2023-10-01,2024-06-01,2029-05-31,60.0,,GEODIS SA,75 Northfield Ave - Bldg 436,75 Northfield Ave,Edison,NJ,Northern New Jersey,Exit 10,,Unmatched to 150K master building,,,110918,Renewal,16.63,,,,NNN,Rent Bump Percent = 3.60%/1y,,,,False,B,,,,,,,Federal Business Centers Inc,,,,,Transportation,3.6% annual increases. Renewal.,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01080,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-79,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-79,2023 - Q4,2023-10-01,2023-11-01,2030-12-31,86.0,,Sino Investment,1 Brick Plant Rd - SR-11 12,1 Brick Plant Rd,South River,NJ,Northern New Jersey,Exit 9,,Unmatched to 150K master building,,,118800,New Lease,16.75,,,,NNN,4% Annually,2.0,,,False,A,,,,,,,Clarion Partners,,,,,Transportation,,,12,2,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01081,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-78,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-78,2023 - Q4,2023-10-01,2024-05-01,2027-04-30,36.0,,Crowe Transportation,47 Industrial Rd,47 Industrial Rd,Elizabethtown,PA,Pennsylvania I-81/78 Corridor,Lancaster County,,Unmatched to 150K master building,,,111375,Renewal,8.25,,,,NNN,Rent Bump Percent = 3.75%/1y,0.0,0.5,,False,B,,,,,,,EQT Real Estate,NAI,,,,Transportation,"Lease renewal. $0.50/SF in TI. No free rent. Built in 1995. 26' clear height. LCD: May 1, 2024",$0.50/SF in TI. No free rent.,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01082,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-80,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-80,2023 - Q4,2023-10-01,2024-09-01,2031-08-31,84.0,,Gaatu,"7185 Ambassador Rd - Rockline Commerce Center, Building 1",7185 Ambassador Rd,Allentown,PA,Pennsylvania I-81/78 Corridor,Lehigh County,,Unmatched to 150K master building,,,112000,Renewal,11.55,,,,NNN,Rent Schedule: Rent Bump Dollar = Rent Bump Percent = 4.00%/1y Rent Bump Year =,0.0,0.0,,False,A,,,,,,,Prologis,Colliers International,,,,,Renewal. No free rent. Minimal TI includes office and restroom refresh only. Class A. 30' clear. Single-side load.,Minimal TI includes office and restroom refresh only,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01084,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-82,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-82,2023 - Q4,2023-10-01,2023-10-01,2028-11-30,62.0,,,60 Chapin Rd,60 Chapin Rd,Pine Brook,NJ,Northern New Jersey,Morris,,Unmatched to 150K master building,,,60880,New Lease,15.0,,,,NNN,Rent Bump Percent = 3.50%/1y,0.0,1.0,,False,B,,,,,,,,"CBRE, Inc.",,"Team Resources, Inc",,,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01085,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-83,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-83,2023 - Q4,2023-10-02,2023-10-02,2028-10-01,60.0,,Ferguson,50 Meadowlands Pky,50 Meadowlands Pky,Secaucus,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,450318,Renewal,9.75,,,,NNN,Rent Bump Percent = 3.00%/1y,,,,False,B,,,,,,,,,,,,"Construction, Engineering and Architecture",,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01090,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-88,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-88,2023 - Q4,2023-10-25,2024-01-01,2034-06-30,126.0,,Carrier Enterprise,30 Duke Rd,30 Duke Rd,Piscataway,NJ,Northern New Jersey,Exit 10,,Unmatched to 150K master building,,,78312,New Lease,17.0,,,,NNN,Rent Bump Percent = 3.25%/1y,4.0,0.0,,False,A,,,,,,,Levin Management Corp,Cushman & Wakefield,,Cushman & Wakefield,,Transportation,3.25% annual increases. 4 months free. As-is.,,12,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01093,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-91,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-91,2023 - Q4,2023-11-01,2023-11-01,2028-10-31,60.0,,Global Experience Specialists Inc,203 Kuller Rd,203 Kuller Rd,Clifton,NJ,Northern New Jersey,Route 46/23/3,,Unmatched to 150K master building,,,75400,Renewal,18.24,,,,NNN,Rent Bump Percent = 4.00%/1y,0.0,,,False,B,,,,,,,Prologis,,,,,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01095,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-93,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-93,2023 - Q4,2023-11-01,2024-01-01,2031-01-31,85.0,,Gaatu,"7185 Ambassador Rd - Rockline Commerce Center, Building 1",7185 Ambassador Rd,Allentown,PA,Pennsylvania I-81/78 Corridor,Lehigh County,,Unmatched to 150K master building,,,112200,Renewal,11.75,,,,NNN,,,,,False,A,,,,,,,,,,,,,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01096,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-95,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-95,2023 - Q4,2023-11-06,2024-01-24,2027-03-23,38.0,,,401 Bordentown Hedding Rd - Bldg 4,401 Bordentown Hedding Rd,Bordentown,NJ,Philadelphia,Burlington County,,Unmatched to 150K master building,,,66383,Renewal,12.0,,,,NNN,"Rent Schedule: 12.0/12 months, 12.48/12 months, 12.98/12 months Rent Bump Percent = 4.00%/1y",,,,False,A,,,,,,,EQT Real Estate,,,,,,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01099,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-98,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-98,2023 - Q4,2023-11-28,2024-01-01,2028-11-30,59.0,,Alliance Inc,70 Demarest Dr,70 Demarest Dr,Wayne,NJ,Northern New Jersey,Route 46/23/3,,Unmatched to 150K master building,,,54866,Renewal,14.99,,,,NNN,Rent Bump Percent = 4.00%/1y,0.0,,,False,A,,,,,,,,Jones Lang LaSalle,,,,Healthcare,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01100,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-99,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-99,2023 - Q4,2023-12-01,2024-04-01,2030-12-31,81.0,,Pharma,15 Stults Rd,15 Stults Rd,Dayton,NJ,Northern New Jersey,Exit 8A,,Unmatched to 150K master building,,,63506,New Lease,17.0,,,,NNN,Rent Bump Percent = 4.00%/1y,1.0,0.0,,False,A,,,,,,,,,,,,,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01103,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-102,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-102,2023 - Q4,2023-12-01,2024-04-01,2028-09-30,54.0,,Golden Touch Imports,2500 Emrick Blvd - Flex Center 33,2500 Emrick Blvd,Bethlehem,PA,Pennsylvania I-81/78 Corridor,Northampton County,,Unmatched to 150K master building,,,70000,New Lease,11.25,,,,NNN,Rent Bump Percent = 4.00%/1y,0.0,1.0,,True,A,,,,,,,,,,,,Retail,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01108,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-107,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-107,2023 - Q4,2023-12-01,2024-03-01,2034-03-31,121.0,,,120 Phyllis Dr - Everest Logistics,120 Phyllis Dr,Croydon,,Philadelphia,Bucks County,,Unmatched to 150K master building,,,52000,New Lease,13.1,,,,NNN,Rent Bump Percent = 4.00%/1y,0.0,5.0,,False,A,,,,,,,,,,,,,2023 Vintage. $5.00 PSF in TI and 4 months free rent.,$5.00 PSF in TI allowance. 4 month rent abatement.,9,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01110,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-109,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-109,2023 - Q4,2023-12-01,2024-04-01,2029-06-30,63.0,,Pitney Bowes Inc.,42 Runway Rd,42 Runway Rd,Levittown,,Philadelphia,Bucks County,,Unmatched to 150K master building,,,178160,Renewal,9.0,,,,Net,Rent Bump Percent = 3.75%/1y,,,,False,A,,,,,,,,,,,,"Manufacturing (except Pharmaceutical, Retail, and Computer Tech)",Term est.,,9,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01114,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-113,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-113,2023 - Q4,2023-12-18,2024-01-01,2023-12-31,,,,2 Commerce Dr - Gibson Assoc,2 Commerce Dr,Cranford,NJ,Northern New Jersey,Union Central,,Unmatched to 150K master building,,,58206,Renewal,26.5,,,,Gross,Rent Bump Percent = 3.00%/1y,,2.0,,False,B,,,,,,,,,,,,,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01115,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-114,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-114,2024 - Q1,2024-01-01,2024-02-01,2026-01-31,24.0,,Judge Organization Logistics,30 Runway Rd - BA-30,30 Runway Rd,Levittown,,Philadelphia,Bucks County,,Unmatched to 150K master building,,,100800,Renewal,11.0,,,,NNN,,,0.0,,False,A,,,,,,,,,,,,,,,9,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01121,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-120,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-120,2024 - Q1,2024-01-03,2024-02-01,2030-04-30,75.0,,NYP Corporation,120 W Pumping Station Rd - Building 1,120 W Pumping Station Rd,Quakertown,,Philadelphia,Bucks County,,Unmatched to 150K master building,,,57200,New Lease,9.5,,,,NNN,3.00%,0.0,0.0,,True,A,,,,,,,,,,,,"Agriculture, Forestry, Fishing, Metal & Mineral Mining",,Cleaning not included,9,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01124,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-123,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-123,2024 - Q1,2024-01-31,2024-06-01,2029-05-31,60.0,,Soligent,1 Debaun Rd,1 Debaun Rd,Millstone,NJ,Northern New Jersey,Monmouth,,Unmatched to 150K master building,,,54973,New Lease,15.75,,,,NNN,4.00%,,0.0,,False,A,,,,,,,,Avison Young,,,,,,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01126,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-125,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-125,2024 - Q1,2024-02-01,2024-04-01,2027-03-31,36.0,,Kuehne + Nagel Inc.,40 Kingsbridge Rd,40 Kingsbridge Rd,Piscataway,NJ,Northern New Jersey,Middlesex,,Unmatched to 150K master building,,,100673,New Lease,19.0,,,,NNN,4.00%,1.0,6.0,,False,O,,,,,,,Ares Management,"CBRE, Inc.",,KBC Advisors,,"Business, Professional, and Consulting Services (except Financial and Legal) - Including Accounting",4% annual increases. $6.00 PSF IT Allowance. 1 month free rent.,,13,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01129,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-128,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-128,2024 - Q1,2024-02-27,2024-05-01,2027-04-30,36.0,,Carpenter Technology,9784 Commerce Cir - Kenco Bldg,9784 Commerce Cir,Kutztown,PA,Pennsylvania I-81/78 Corridor,Lehigh County,,Unmatched to 150K master building,,,95499,Renewal,8.0,,,,NNN,,,,,False,B,,,,,,,,Avison Young,,,,"Construction, Engineering and Architecture",,,10,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01130,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-129,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-129,2024 - Q1,2024-02-29,2024-04-01,2029-12-31,69.0,,Wang Globalnet,12 Porete Ave - Goodman Sales Co,12 Porete Ave,North Arlington,NJ,Northern New Jersey,Meadowlands,,Unmatched to 150K master building,,,108993,New Lease,21.0,,,,NNN,Rent Bump Percent = 3.50%/1y,9.0,3.0,,False,C,,,,,,,Hampshire Real Estate Companies,JLL,,,,Retail,Rear Load,9 Manths Free,13,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
COMP-01131,SAV-Savills-Comps-Industrial-PHI-PAC-NNJ-1-1-23-to-5-30-26-130,Savills CSV,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26-130,2024 - Q1,2024-03-01,2024-07-01,2029-08-31,62.0,,,1501-1525 W Blancke St - Linden Commerce Center 1,1501-1525 W Blancke St,Linden,NJ,Northern New Jersey,Linden/Elizabeth,,Unmatched to 150K master building,,,53000,New Lease,18.6,,,,NNN,Rent Bump Percent = 4.00%/1y,2.0,0.0,,False,C,,,,,,,Link Logistics Real Estate,,,,,,,,11,1,Savills CSV / Savills Comps - Industrial - PHI-PAC-NNJ - 1-1-23 to 5-30-26.csv,False,False
